note,note_str,instrument,instrument_str,pitch,velocity,sample_rate,qualities,qualities_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,WavPath,fold
62695,reed_acoustic_023-054-075,224,reed_acoustic_023,54,75,16000,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-054-075.wav,3
172323,bass_synthetic_134-045-025,914,bass_synthetic_134,45,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",0,bass,2,synthetic,bass_synthetic_134-045-025.wav,1
93948,reed_acoustic_037-057-050,387,reed_acoustic_037,57,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],7,reed,0,acoustic,reed_acoustic_037-057-050.wav,5
124089,string_acoustic_080-045-050,675,string_acoustic_080,45,50,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_080-045-050.wav,5
258448,bass_synthetic_009-028-025,150,bass_synthetic_009,28,25,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-028-025.wav,4
269958,organ_electronic_001-059-127,8,organ_electronic_001,59,127,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-059-127.wav,2
144089,guitar_acoustic_015-090-127,316,guitar_acoustic_015,90,127,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",3,guitar,0,acoustic,guitar_acoustic_015-090-127.wav,1
2698,string_acoustic_014-062-127,100,string_acoustic_014,62,127,16000,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]","['dark', 'fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_014-062-127.wav,4
65965,keyboard_electronic_098-067-075,905,keyboard_electronic_098,67,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_098-067-075.wav,3
242527,organ_electronic_104-077-100,921,organ_electronic_104,77,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-077-100.wav,1
20389,vocal_synthetic_003-057-075,37,vocal_synthetic_003,57,75,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-057-075.wav,3
182147,bass_synthetic_098-075-025,803,bass_synthetic_098,75,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,2,synthetic,bass_synthetic_098-075-025.wav,2
190036,organ_electronic_028-024-025,440,organ_electronic_028,24,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_028-024-025.wav,1
296289,organ_electronic_104-067-100,921,organ_electronic_104,67,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-067-100.wav,3
95045,guitar_acoustic_021-033-127,457,guitar_acoustic_021,33,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],3,guitar,0,acoustic,guitar_acoustic_021-033-127.wav,5
298212,keyboard_electronic_098-077-075,905,keyboard_electronic_098,77,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_098-077-075.wav,1
129117,reed_acoustic_023-067-127,224,reed_acoustic_023,67,127,16000,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-067-127.wav,5
127097,flute_synthetic_000-042-100,82,flute_synthetic_000,42,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-042-100.wav,5
180946,keyboard_acoustic_004-036-100,327,keyboard_acoustic_004,36,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-036-100.wav,5
227186,keyboard_acoustic_004-026-100,327,keyboard_acoustic_004,26,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],4,keyboard,0,acoustic,keyboard_acoustic_004-026-100.wav,3
34217,vocal_acoustic_000-051-127,46,vocal_acoustic_000,51,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],10,vocal,0,acoustic,vocal_acoustic_000-051-127.wav,3
189686,bass_synthetic_098-040-127,803,bass_synthetic_098,40,127,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_098-040-127.wav,1
15820,keyboard_electronic_001-099-127,40,keyboard_electronic_001,99,127,16000,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",['percussive'],4,keyboard,1,electronic,keyboard_electronic_001-099-127.wav,4
265999,keyboard_electronic_003-060-050,65,keyboard_electronic_003,60,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_003-060-050.wav,3
92394,brass_acoustic_059-062-075,572,brass_acoustic_059,62,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_059-062-075.wav,2
53721,guitar_acoustic_021-093-050,457,guitar_acoustic_021,93,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_021-093-050.wav,4
130281,flute_synthetic_000-026-025,82,flute_synthetic_000,26,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-026-025.wav,4
2024,string_acoustic_056-054-050,436,string_acoustic_056,54,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",8,string,0,acoustic,string_acoustic_056-054-050.wav,2
74790,string_acoustic_012-029-075,97,string_acoustic_012,29,75,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_012-029-075.wav,4
20376,reed_acoustic_011-058-127,104,reed_acoustic_011,58,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],7,reed,0,acoustic,reed_acoustic_011-058-127.wav,4
44110,string_acoustic_014-033-100,100,string_acoustic_014,33,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",8,string,0,acoustic,string_acoustic_014-033-100.wav,4
105544,keyboard_electronic_098-085-025,905,keyboard_electronic_098,85,25,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",['fast_decay'],4,keyboard,1,electronic,keyboard_electronic_098-085-025.wav,3
70434,string_acoustic_071-044-127,609,string_acoustic_071,44,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_071-044-127.wav,5
81440,brass_acoustic_006-068-050,43,brass_acoustic_006,68,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-068-050.wav,3
254559,keyboard_electronic_003-038-100,65,keyboard_electronic_003,38,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_003-038-100.wav,1
263421,organ_electronic_001-040-050,8,organ_electronic_001,40,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-040-050.wav,5
275027,organ_electronic_057-031-075,701,organ_electronic_057,31,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_057-031-075.wav,2
291183,keyboard_electronic_078-052-050,838,keyboard_electronic_078,52,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-052-050.wav,2
11250,vocal_synthetic_003-078-100,37,vocal_synthetic_003,78,100,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-078-100.wav,4
145526,organ_electronic_104-058-075,921,organ_electronic_104,58,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-058-075.wav,4
27009,brass_acoustic_015-062-127,121,brass_acoustic_015,62,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-062-127.wav,1
216149,organ_electronic_001-050-050,8,organ_electronic_001,50,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-050-050.wav,5
181844,guitar_acoustic_015-099-050,316,guitar_acoustic_015,99,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",3,guitar,0,acoustic,guitar_acoustic_015-099-050.wav,1
217425,organ_electronic_104-048-075,921,organ_electronic_104,48,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_104-048-075.wav,1
10832,vocal_synthetic_003-068-100,37,vocal_synthetic_003,68,100,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-068-100.wav,3
38649,brass_acoustic_006-044-025,43,brass_acoustic_006,44,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-044-025.wav,3
5223,mallet_acoustic_056-035-025,590,mallet_acoustic_056,35,25,16000,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['bright', 'fast_decay', 'percussive']",5,mallet,0,acoustic,mallet_acoustic_056-035-025.wav,5
137876,guitar_electronic_028-072-025,510,guitar_electronic_028,72,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,1,electronic,guitar_electronic_028-072-025.wav,1
65630,brass_acoustic_046-101-075,414,brass_acoustic_046,101,75,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],1,brass,0,acoustic,brass_acoustic_046-101-075.wav,1
149358,bass_synthetic_034-104-127,420,bass_synthetic_034,104,127,16000,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","['bright', 'distortion', 'tempo-synced']",0,bass,2,synthetic,bass_synthetic_034-104-127.wav,5
93199,brass_acoustic_006-030-100,43,brass_acoustic_006,30,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_006-030-100.wav,2
18333,mallet_acoustic_047-107-025,488,mallet_acoustic_047,107,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-107-025.wav,4
120926,guitar_acoustic_010-024-075,219,guitar_acoustic_010,24,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-024-075.wav,2
260350,keyboard_synthetic_000-076-025,577,keyboard_synthetic_000,76,25,16000,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-076-025.wav,5
238484,keyboard_electronic_002-076-127,50,keyboard_electronic_002,76,127,16000,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","['distortion', 'fast_decay']",4,keyboard,1,electronic,keyboard_electronic_002-076-127.wav,5
187438,mallet_acoustic_062-096-025,644,mallet_acoustic_062,96,25,16000,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0]","['fast_decay', 'multiphonic', 'percussive']",5,mallet,0,acoustic,mallet_acoustic_062-096-025.wav,1
235371,bass_electronic_025-059-127,872,bass_electronic_025,59,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_025-059-127.wav,5
264163,bass_electronic_027-051-100,880,bass_electronic_027,51,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_027-051-100.wav,1
281416,bass_synthetic_009-081-025,150,bass_synthetic_009,81,25,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-081-025.wav,3
251125,keyboard_electronic_001-071-100,40,keyboard_electronic_001,71,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_001-071-100.wav,1
16138,vocal_synthetic_003-039-127,37,vocal_synthetic_003,39,127,16000,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['bright', 'distortion', 'long_release', 'nonlinear_env']",10,vocal,2,synthetic,vocal_synthetic_003-039-127.wav,5
284167,bass_synthetic_009-091-025,150,bass_synthetic_009,91,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],0,bass,2,synthetic,bass_synthetic_009-091-025.wav,3
289086,organ_electronic_007-059-025,123,organ_electronic_007,59,25,16000,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]","['distortion', 'long_release', 'nonlinear_env']",6,organ,1,electronic,organ_electronic_007-059-025.wav,4
249768,bass_synthetic_068-057-127,656,bass_synthetic_068,57,127,16000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['dark', 'distortion']",0,bass,2,synthetic,bass_synthetic_068-057-127.wav,3
259569,bass_synthetic_009-014-050,150,bass_synthetic_009,14,50,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-014-050.wav,1
153438,mallet_acoustic_062-074-075,644,mallet_acoustic_062,74,75,16000,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","['dark', 'fast_decay', 'multiphonic']",5,mallet,0,acoustic,mallet_acoustic_062-074-075.wav,3
11685,guitar_acoustic_014-067-100,263,guitar_acoustic_014,67,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-067-100.wav,1
201801,bass_synthetic_068-090-075,656,bass_synthetic_068,90,75,16000,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",['fast_decay'],0,bass,2,synthetic,bass_synthetic_068-090-075.wav,2
92773,brass_acoustic_016-065-100,128,brass_acoustic_016,65,100,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],1,brass,0,acoustic,brass_acoustic_016-065-100.wav,3
70977,brass_acoustic_015-057-025,121,brass_acoustic_015,57,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-057-025.wav,5
293158,organ_electronic_001-037-075,8,organ_electronic_001,37,75,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_001-037-075.wav,5
225126,bass_electronic_027-025-025,880,bass_electronic_027,25,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_027-025-025.wav,1
253721,keyboard_electronic_002-045-100,50,keyboard_electronic_002,45,100,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_002-045-100.wav,5
124821,bass_electronic_027-057-025,880,bass_electronic_027,57,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_027-057-025.wav,1
100331,bass_synthetic_135-073-075,927,bass_synthetic_135,73,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-073-075.wav,1
100319,flute_acoustic_002-087-075,86,flute_acoustic_002,87,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],2,flute,0,acoustic,flute_acoustic_002-087-075.wav,5
65124,brass_acoustic_046-104-050,414,brass_acoustic_046,104,50,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",['long_release'],1,brass,0,acoustic,brass_acoustic_046-104-050.wav,4
144205,bass_synthetic_009-066-050,150,bass_synthetic_009,66,50,16000,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","['bright', 'distortion', 'long_release']",0,bass,2,synthetic,bass_synthetic_009-066-050.wav,5
193742,keyboard_electronic_001-067-025,40,keyboard_electronic_001,67,25,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],4,keyboard,1,electronic,keyboard_electronic_001-067-025.wav,2
193632,bass_synthetic_135-063-075,927,bass_synthetic_135,63,75,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-063-075.wav,5
284839,bass_electronic_027-047-025,880,bass_electronic_027,47,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],0,bass,1,electronic,bass_electronic_027-047-025.wav,4
46423,keyboard_electronic_002-021-025,50,keyboard_electronic_002,21,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_002-021-025.wav,2
179192,organ_electronic_028-102-050,440,organ_electronic_028,102,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],6,organ,1,electronic,organ_electronic_028-102-050.wav,4
90358,string_acoustic_057-061-100,450,string_acoustic_057,61,100,16000,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['bright', 'nonlinear_env', 'reverb']",8,string,0,acoustic,string_acoustic_057-061-100.wav,1
301850,organ_electronic_001-092-127,8,organ_electronic_001,92,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],6,organ,1,electronic,organ_electronic_001-092-127.wav,1
66947,string_acoustic_057-071-100,450,string_acoustic_057,71,100,16000,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]","['bright', 'nonlinear_env', 'reverb']",8,string,0,acoustic,string_acoustic_057-071-100.wav,3
107746,guitar_acoustic_014-071-025,263,guitar_acoustic_014,71,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-071-025.wav,4
145934,bass_synthetic_068-035-127,656,bass_synthetic_068,35,127,16000,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","['dark', 'distortion']",0,bass,2,synthetic,bass_synthetic_068-035-127.wav,4
91367,brass_acoustic_015-051-100,121,brass_acoustic_015,51,100,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],1,brass,0,acoustic,brass_acoustic_015-051-100.wav,5
186728,guitar_acoustic_021-048-050,457,guitar_acoustic_021,48,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_021-048-050.wav,3
279145,bass_synthetic_135-081-025,927,bass_synthetic_135,81,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-081-025.wav,1
84664,guitar_acoustic_030-087-025,642,guitar_acoustic_030,87,25,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","['fast_decay', 'percussive', 'tempo-synced']",3,guitar,0,acoustic,guitar_acoustic_030-087-025.wav,2
206915,bass_synthetic_135-091-025,927,bass_synthetic_135,91,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],0,bass,2,synthetic,bass_synthetic_135-091-025.wav,4
31853,guitar_acoustic_021-058-050,457,guitar_acoustic_021,58,50,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_021-058-050.wav,2
160276,mallet_acoustic_056-033-100,590,mallet_acoustic_056,33,100,16000,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['bright', 'fast_decay', 'percussive']",5,mallet,0,acoustic,mallet_acoustic_056-033-100.wav,3
81411,guitar_acoustic_014-054-127,263,guitar_acoustic_014,54,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_014-054-127.wav,1
219078,keyboard_synthetic_000-091-050,577,keyboard_synthetic_000,91,50,16000,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['bright', 'distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-091-050.wav,5
141669,reed_acoustic_023-089-025,224,reed_acoustic_023,89,25,16000,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-089-025.wav,1
26233,guitar_acoustic_014-093-075,263,guitar_acoustic_014,93,75,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","['fast_decay', 'percussive']",3,guitar,0,acoustic,guitar_acoustic_014-093-075.wav,3
58900,string_acoustic_012-025-127,97,string_acoustic_012,25,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_012-025-127.wav,2
209325,keyboard_electronic_078-030-050,838,keyboard_electronic_078,30,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],4,keyboard,1,electronic,keyboard_electronic_078-030-050.wav,5
186267,mallet_acoustic_047-079-100,488,mallet_acoustic_047,79,100,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-079-100.wav,1
61365,brass_acoustic_006-036-025,43,brass_acoustic_006,36,25,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",1,brass,0,acoustic,brass_acoustic_006-036-025.wav,5
130993,flute_synthetic_000-068-050,82,flute_synthetic_000,68,50,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-068-050.wav,2
115546,guitar_acoustic_010-091-127,219,guitar_acoustic_010,91,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,0,acoustic,guitar_acoustic_010-091-127.wav,3
91972,mallet_acoustic_047-098-050,488,mallet_acoustic_047,98,50,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",5,mallet,0,acoustic,mallet_acoustic_047-098-050.wav,4
70081,mallet_acoustic_062-090-100,644,mallet_acoustic_062,90,100,16000,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",['multiphonic'],5,mallet,0,acoustic,mallet_acoustic_062-090-100.wav,2
195823,keyboard_electronic_001-042-127,40,keyboard_electronic_001,42,127,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],4,keyboard,1,electronic,keyboard_electronic_001-042-127.wav,3
92147,flute_synthetic_000-100-050,82,flute_synthetic_000,100,50,16000,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['bright', 'distortion']",2,flute,2,synthetic,flute_synthetic_000-100-050.wav,4
238655,bass_synthetic_134-104-075,914,bass_synthetic_134,104,75,16000,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0]","['fast_decay', 'percussive', 'reverb']",0,bass,2,synthetic,bass_synthetic_134-104-075.wav,2
284844,keyboard_synthetic_000-070-100,577,keyboard_synthetic_000,70,100,16000,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","['bright', 'distortion', 'fast_decay', 'nonlinear_env']",4,keyboard,2,synthetic,keyboard_synthetic_000-070-100.wav,3
94439,string_acoustic_012-035-127,97,string_acoustic_012,35,127,16000,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","['long_release', 'reverb']",8,string,0,acoustic,string_acoustic_012-035-127.wav,4
86134,reed_acoustic_037-052-075,387,reed_acoustic_037,52,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],7,reed,0,acoustic,reed_acoustic_037-052-075.wav,4
123778,mallet_acoustic_056-113-050,590,mallet_acoustic_056,113,50,16000,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['bright'],5,mallet,0,acoustic,mallet_acoustic_056-113-050.wav,3
54327,string_acoustic_080-050-075,675,string_acoustic_080,50,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],8,string,0,acoustic,string_acoustic_080-050-075.wav,1
215134,guitar_electronic_022-084-025,378,guitar_electronic_022,84,25,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[],3,guitar,1,electronic,guitar_electronic_022-084-025.wav,2
61752,reed_acoustic_023-054-100,224,reed_acoustic_023,54,100,16000,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","['bright', 'fast_decay', 'multiphonic', 'nonlinear_env']",7,reed,0,acoustic,reed_acoustic_023-054-100.wav,2
282954,organ_electronic_113-032-050,958,organ_electronic_113,32,50,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",['dark'],6,organ,1,electronic,organ_electronic_113-032-050.wav,2
75688,reed_acoustic_037-042-075,387,reed_acoustic_037,42,75,16000,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",['reverb'],7,reed,0,acoustic,reed_acoustic_037-042-075.wav,1
2884,string_acoustic_014-051-100,100,string_acoustic_014,51,100,16000,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","['dark', 'reverb']",8,string,0,acoustic,string_acoustic_014-051-100.wav,5
35805,flute_synthetic_000-054-025,82,flute_synthetic_000,54,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],2,flute,2,synthetic,flute_synthetic_000-054-025.wav,1
212862,keyboard_electronic_069-046-025,805,keyboard_electronic_069,46,25,16000,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",['distortion'],4,keyboard,1,electronic,keyboard_electronic_069-046-025.wav,1
134683,keyboard_electronic_078-078-100,838,keyboard_electronic_078,78,100,16000,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['bright', 'fast_decay']",4,keyboard,1,electronic,keyboard_electronic_078-078-100.wav,1
